UserID,FeatureX,Country,FeatureY,Points,UserDate Year,UserDate Month,UserDate Day_of_week
ID_YYB6AR59,1,ID_5OWN,0,group 1,3,4,1
ID_33790AQR,1,ID_ARVG,1,group 1,2,12,4
ID_L0XKNHUK,0,ID_Q02,3,group 1,1,11,4
ID_HMXWMHOW,0,ID_5OWN,0,group 1,4,1,5
ID_ER8D2UFD,0,ID_ABPY,0,group 1,3,10,5
ID_PRD5JKP8,0,ID_OS8P,0,group 1,3,7,5
ID_ICN8L3LT,0,ID_GU74,0,group 1,4,1,4
ID_YOKPJJDI,0,ID_IIVL,0,group 1,4,2,5
ID_ENJPHYL2,0,ID_ZXLV,0,group 1,3,12,3
ID_ANMNF1UW,0,ID_D1GA,0,group 1,2,7,4
ID_ZU76KUGK,0,ID_48U0,0,group 1,3,3,1
ID_QA4Y8AGC,0,ID_60OO,0,group 1,4,2,5
ID_5ZF2CX9Y,0,ID_U1SY,0,group 1,4,2,3
ID_RP8M1XKU,0,ID_111K,0,group 1,2,6,4
ID_RF5YD25C,0,ID_5OWN,0,group 1,2,11,4
ID_BVEY2XHR,0,ID_HIXK,0,group 1,3,6,7
ID_O0QVX3SA,0,ID_CXB1,0,group 1,2,11,5
ID_D5XOZ2T4,0,ID_A5LV,0,group 1,3,2,6
ID_A5OSQ2YK,0,ID_5OWN,0,group 1,3,12,7
ID_Z2VPMJZE,0,ID_Z8BI,0,group 1,3,11,4
ID_KK8783KY,0,ID_CKI7,1,group 1,2,10,2
ID_5RQX2QUC,0,ID_Q02,3,group 1,1,4,7
ID_D51QYP5I,0,ID_CXB1,1,group 1,2,4,4
ID_6Q7WOI5O,0,ID_NVM2,1,group 1,2,7,2
ID_VTGR1NU7,0,ID_HWRH,0,group 1,2,12,6
ID_6MDZMBH6,0,ID_FC41,0,group 1,3,7,2
ID_BGLKX7UO,0,ID_HIXK,1,group 1,3,6,7
ID_ZY8HPCJL,0,ID_Q02,3,group 2,1,11,3
ID_FVZRE1GV,0,ID_Y8RA,0,group 2,3,7,7
ID_AO11Z4QA,0,ID_5OWN,0,group 1,3,7,1
ID_4LOMNQ5I,0,ID_GU74,1,group 1,2,12,4
ID_WR9TB8C4,0,ID_CPF9,0,group 1,3,10,7
ID_0M4HECVW,0,ID_2GBE,0,group 1,2,10,4
ID_PAXXC5WE,0,ID_FC41,0,group 1,3,10,3
ID_GK822NSZ,0,ID_5OWN,0,group 1,3,7,3
ID_MH58OG1S,0,ID_NVM2,0,group 1,3,10,3
ID_RII10VHA,0,ID_60OO,0,group 1,4,2,1
ID_4RU5GQPB,0,ID_5OWN,0,group 1,1,12,1
ID_NXFHQHK4,0,ID_0NU5,1,group 1,3,2,6
ID_NRH9JSMH,0,ID_FC41,0,group 1,3,4,5
ID_UHPPQKCC,0,ID_Q02,0,group 1,3,2,5
ID_UFANTF7V,0,ID_NVM2,0,group 1,4,2,1
ID_UMZVRNDE,0,ID_111K,1,group 1,3,9,1
ID_NGA84PDI,0,ID_5OWN,0,group 1,3,2,1
ID_B31XSJZU,1,ID_GU74,3,group 1,2,2,1
ID_L3NM85CF,0,ID_NVM2,0,group 1,2,9,5
ID_92OYAFF3,0,ID_GU74,0,group 1,3,1,1
ID_5H8WLOOP,0,ID_CKI7,0,group 1,3,11,3
ID_50GQVHK9,1,ID_2GBE,1,group 1,3,5,3
ID_SUR0NQ3R,0,ID_OZ6F,0,group 1,4,1,7
ID_CGRBQ6RE,0,ID_5OWN,1,group 1,4,1,1
ID_V6ZM4BGE,0,ID_HWRH,1,group 1,4,1,1
ID_U345962B,0,ID_5OWN,0,group 1,3,10,1
ID_WLNVAIPG,0,ID_NVM2,0,group 1,4,2,7
ID_DHLXVPON,0,ID_5OWN,0,group 1,3,12,6
ID_507L2KZX,0,ID_CXB1,0,group 1,3,2,1
ID_TBWGN00Y,0,ID_HWRH,1,group 1,2,10,7
ID_ZKA0Z6JZ,0,ID_5OWN,0,group 1,4,1,3
ID_73G6ZT43,0,ID_5OWN,1,group 1,3,2,4
ID_004U5SFS,0,ID_CKI7,3,group 1,2,3,3
ID_V9XCYY9I,0,ID_Q02,1,group 1,3,2,5
ID_UI6ZH2BV,0,ID_HIN5,1,group 1,3,11,4
ID_BIXCA2WY,0,ID_ZXLV,1,group 1,3,12,5
ID_N40L7MMY,0,ID_RAZW,0,group 1,3,4,2
ID_SRU8DM0G,0,ID_CXB1,0,group 1,3,5,5
ID_LM7P84C2,0,ID_CXB1,1,group 1,2,9,5
ID_YKP6P3YG,0,ID_5OWN,1,group 1,3,3,3
ID_MFIXORAY,0,ID_5OWN,0,group 1,3,4,2
ID_P8WJW0T8,0,ID_QA2H,0,group 1,3,11,6
ID_7UAHK7BW,0,ID_HIXK,0,group 1,2,10,4
ID_8A1UZ25C,0,ID_5OWN,0,group 1,3,7,4
ID_P8E0ITF7,0,ID_ABPY,0,group 1,4,1,1
ID_8MD8RTKY,0,ID_Q02,1,group 1,3,1,1
ID_FCINBBL7,0,ID_ZXLV,1,group 1,3,12,1
ID_I6HA9MAR,0,ID_ZXLV,0,group 1,3,12,1
ID_V0LITFBE,0,ID_Q02,3,group 1,4,1,1
ID_41GSL190,0,ID_FFX4,0,group 1,4,3,7
ID_Z045Q6GQ,0,ID_Q02,1,group 1,3,7,4
ID_LJDLG0W3,0,ID_Q02,1,group 1,3,7,1
ID_F8YTS421,0,ID_RAZW,0,group 1,3,11,7
ID_GOZ3JI6C,0,ID_Q02,3,group 1,3,1,4
ID_SSJGOE8G,0,ID_ZXLV,1,group 1,4,1,4
ID_EFGGNG9T,0,ID_HWRH,0,group 1,4,2,7
ID_J5Y5S8JG,0,ID_HWRH,0,group 1,1,6,3
ID_XMVBFLOY,0,ID_Q02,1,group 1,4,2,4
ID_H4J1VYQP,0,ID_5OWN,0,group 1,2,12,4
ID_URCEANZO,0,ID_5OWN,0,group 1,1,12,2
ID_1Y9I1DTE,0,ID_HWRH,0,group 1,4,2,3
ID_Y273G4U9,0,ID_G4IW,1,group 1,3,4,6
ID_ACII86H8,0,ID_HIXK,0,group 1,3,7,3
ID_GUJGO9BP,0,ID_NVM2,1,group 1,3,12,3
ID_MH7O34C0,0,ID_HIXK,0,group 1,2,10,4
ID_1X6Z76VE,0,ID_Q02,0,group 1,2,12,7
ID_TSO8VKQ6,0,ID_Y8RA,0,group 1,4,2,3
ID_QO844R8H,0,ID_0NU5,0,group 1,2,12,4
ID_7ZYP94WF,0,ID_7EXD,0,group 1,3,2,2
ID_92LH6WW7,0,ID_ABPY,1,group 1,3,2,1
ID_XUBVY82H,0,ID_GU74,0,group 1,3,2,2
ID_GMMOD4HU,0,ID_PLTE,0,group 1,2,9,2
ID_55LN8VT0,0,ID_ZXLV,0,group 1,2,12,4
ID_46TVCFC4,0,ID_HWRH,0,group 1,3,7,2
ID_WQ5ZXPGZ,0,ID_QF70,0,group 1,4,2,5
ID_JTKKXMME,0,ID_Q02,0,group 1,4,2,2
ID_WRN3UHQH,0,ID_FC41,0,group 1,4,2,4
ID_23W9GCKG,0,ID_ZXLV,1,group 1,3,9,5
ID_7Q7BJQ5X,0,ID_Q02,3,group 1,3,2,3
ID_V47PMEEF,0,ID_Q02,3,group 1,3,12,7
ID_4KMK0D35,0,ID_ARVG,0,group 1,2,10,3
ID_05BDI0IZ,0,ID_ZXLV,0,group 1,4,1,2
ID_22JYD0KA,0,ID_111K,3,group 1,4,1,2
ID_RSITE9RH,0,ID_GU74,1,group 1,2,12,3
ID_YRO73ZCM,0,ID_OZ6F,0,group 1,2,7,2
ID_46BGQ2RL,0,ID_5OWN,0,group 1,2,8,3
ID_8F5QEYMS,0,ID_ZXLV,0,group 1,3,12,7
ID_X7IDAG7F,0,ID_ACV0,0,group 1,3,10,5
ID_K62EO12K,0,ID_Q02,1,group 1,3,1,7
ID_M1VIXDG0,0,ID_0NU5,3,group 1,2,3,1
ID_S9V3D7GW,0,ID_N98T,1,group 1,4,2,3
ID_BANC2MSV,0,ID_PLTE,0,group 1,3,6,4
ID_GGCTW25C,0,ID_CKI7,0,group 1,3,1,7
ID_PVFIB82X,0,ID_5OWN,0,group 1,3,2,7
ID_N1PO188N,0,ID_CXB1,0,group 1,2,11,4
ID_MUFH9A9N,0,ID_RAZW,0,group 1,3,8,7
ID_HTONVKLM,0,ID_N98T,0,group 1,4,2,1
ID_ZO9YJADJ,0,ID_FC41,0,group 1,2,11,4
ID_JVQNUYIC,0,ID_5OWN,0,group 1,3,7,4
ID_FSVUFYFP,0,ID_0NU5,0,group 1,3,6,5
ID_MMH0LSRB,0,ID_ZXLV,0,group 1,2,10,6
ID_C1RVNQVS,0,ID_ZXLV,1,group 1,3,7,6
ID_TSSCXAY1,0,ID_HIXK,1,group 1,2,10,2
ID_PFI5MN59,0,ID_NVM2,0,group 1,3,12,1
ID_71YDAHOC,0,ID_5OWN,1,group 1,3,4,7
ID_B8I51MJ0,0,ID_TZX5,0,group 3,3,9,5
ID_I8A1ABOI,0,ID_GU74,0,group 1,3,10,3
ID_G4WFNPIV,0,ID_74H2,1,group 3,3,11,5
ID_YVS2LDVG,0,ID_CXB1,0,group 3,3,7,7
ID_9CYSZXAY,0,ID_PLTE,0,group 3,3,11,7
ID_EEV3OFZV,1,ID_HWRH,0,group 3,3,10,2
ID_JKBPMKVU,0,ID_HWRH,1,group 1,1,5,3
ID_NRM8A5WZ,0,ID_HWRH,0,group 1,2,2,7
ID_QDAADUTN,0,ID_ABPY,0,group 1,3,12,4
ID_TJN1WCLB,1,ID_5OWN,0,group 3,2,10,2
ID_641WMO7K,0,ID_CXB1,0,group 1,3,10,4
ID_ATLED2U7,0,ID_ACV0,0,group 1,3,7,5
ID_IDG41ZMC,0,ID_5OWN,0,group 1,3,6,1
ID_2R1TV0RK,0,ID_SJ36,3,group 1,2,10,3
ID_M8EX788Z,1,ID_HWRH,0,group 3,3,5,2
ID_Y2PL2B7A,0,ID_U4GT,1,group 1,3,11,2
ID_3M4L5ZTX,0,ID_2GBE,0,group 1,2,3,4
ID_QHFND4WV,0,ID_Q02,3,group 1,1,12,4
ID_Q7APBOQF,0,ID_RAZW,0,group 1,2,9,2
ID_YBK1QT9M,0,ID_ZXLV,0,group 1,4,2,5
ID_2HN36KPU,0,ID_Q02,0,group 1,3,11,7
ID_K555B4KG,0,ID_CXB1,0,group 1,3,5,3
ID_D0YEB4IY,0,ID_HWRH,0,group 1,3,7,1
ID_VBWQK3BR,0,ID_CXB1,3,group 1,3,7,4
ID_9M0VPZJQ,0,ID_NVM2,0,group 1,3,1,7
ID_448GIMWI,0,ID_Q02,0,group 1,3,2,3
ID_VGHVT14W,0,ID_5OWN,0,group 1,4,2,2
ID_O0EBA5N6,0,ID_NVM2,0,group 1,4,2,5
ID_I2PUMFTN,0,ID_111K,0,group 1,2,12,6
ID_R7X2RU08,0,ID_U1SY,3,group 1,4,2,7
ID_IPU1YTCS,0,ID_CXB1,0,group 1,3,5,4
ID_CNLVTXBL,0,ID_HWRH,0,group 1,3,9,1
ID_1B7HRS5P,0,ID_ZXLV,3,group 1,3,12,3
ID_5OFHU0NG,0,ID_HWRH,1,group 1,4,2,3
ID_RQ5A8D77,0,ID_CXB1,1,group 1,2,11,2
ID_IFVJTZFQ,0,ID_5OWN,0,group 1,2,8,2
ID_EJQTENJR,0,ID_2GBE,0,group 1,2,9,1
ID_3C2GCSN6,0,ID_5HX1,0,group 1,3,12,7
ID_2RQBG5IB,0,ID_EKIH,0,group 1,4,3,6
ID_AIRQM2VD,1,ID_ACV0,0,group 1,2,9,4
ID_BELBPK53,0,ID_111K,0,group 1,2,9,6
ID_PQ7C9KQT,0,ID_CXB1,0,group 1,2,4,1
ID_43N5BDT7,0,ID_5OWN,0,group 1,2,1,3
ID_B1CBSZ1V,0,ID_PLTE,3,group 1,3,9,1
ID_1U6AV319,0,ID_Z8BI,0,group 1,3,12,4
ID_3MQ58GKD,0,ID_Y9V4,0,group 1,3,1,1
ID_IBRXU54Z,1,ID_CXB1,1,group 1,3,6,6
ID_D9AY0P9D,0,ID_5OWN,0,group 1,4,2,5
ID_C1RL2Q8H,1,ID_NVM2,0,group 1,2,12,7
ID_4EQIK7DN,0,ID_GU74,1,group 1,3,11,4
ID_81TKUS37,0,ID_CKI7,1,group 1,3,7,2
ID_NJ3C9YGY,0,ID_CXB1,0,group 1,3,11,3
ID_9P96GR5Y,0,ID_2GBE,0,group 1,3,1,3
ID_BKP5SREE,0,ID_Q02,0,group 1,3,2,7
ID_6W7SKBEF,0,ID_5OWN,0,group 1,3,6,3
ID_9XZ3M798,0,ID_ZXLV,3,group 1,3,8,3
ID_8Q98SQZG,0,ID_NVM2,0,group 1,3,4,6
ID_RWYBURZJ,0,ID_NVM2,1,group 1,4,2,7
ID_BTP8ZF8M,0,ID_JBSE,0,group 1,4,2,1
ID_JRITAWWH,0,ID_CPF9,1,group 1,3,7,2
ID_W1NPWE4V,1,ID_TZX5,0,group 1,3,12,4
ID_LFYH67BR,0,ID_GU74,1,group 1,3,10,2
ID_W7RLYS00,0,ID_CXB1,0,group 1,3,12,2
ID_ZG1UJMEV,0,ID_Q02,3,group 1,2,1,5
ID_DIPTBAOC,0,ID_5OWN,1,group 1,4,1,7
ID_JQFRV55Y,0,ID_CXB1,0,group 1,3,5,4
ID_H6FLBDBS,0,ID_2GBE,0,group 1,2,9,1
ID_IM13LXHE,0,ID_HIN5,0,group 1,4,2,1
ID_ZB7IIJSV,0,ID_2PMY,0,group 1,4,2,5
ID_TTS0MH6G,0,ID_CXB1,0,group 1,3,11,5
ID_09HUZAAN,1,ID_ABPY,0,group 1,3,2,3
ID_FENZU0ML,0,ID_CPF9,0,group 1,2,10,4
ID_RNGWBUBZ,0,ID_5OWN,0,group 1,2,12,1
ID_KR6M77JO,0,ID_CXB1,1,group 1,2,10,2
ID_QQ9UVQLR,0,ID_5OWN,0,group 1,3,3,3
ID_8FY0Z6KX,0,ID_EBZV,0,group 1,4,3,2
ID_H4KFATLY,0,ID_M1LR,0,group 1,4,3,2
ID_HCWTUYGG,0,ID_FC41,0,group 1,4,2,6
ID_04XMPZYE,0,ID_FC41,1,group 1,4,2,3
ID_IIZA0927,0,ID_PLTE,0,group 1,3,10,2
ID_7H8PVRVW,0,ID_W6UJ,0,group 1,4,2,7
ID_Y770H4C5,0,ID_5OWN,0,group 1,3,3,6
ID_0363HT6Q,0,ID_ZXLV,0,group 1,2,9,4
ID_JQ9BWVOZ,0,ID_NVM2,0,group 1,4,1,1
ID_U3T3997D,0,ID_111K,0,group 1,3,1,5
ID_LEFHJD6T,0,ID_HWRH,0,group 1,3,11,3
ID_L0SSW04W,0,ID_PLTE,0,group 1,3,12,6
ID_TT5E6W1X,0,ID_HIXK,1,group 1,4,2,7
ID_3YUQGO0E,0,ID_GU74,0,group 1,2,10,6
ID_BSAX603H,0,ID_HWRH,0,group 1,3,11,3
ID_O89VWIUZ,0,ID_CXB1,0,group 1,3,11,4
ID_MKT5740D,0,ID_RAZW,0,group 1,4,1,4
ID_BV3B0Q5B,0,ID_ZXLV,0,group 1,2,6,2
ID_IDXOJTFG,1,ID_RAZW,0,group 1,2,9,3
ID_UUGEV6NR,0,ID_Q02,3,group 1,2,5,3
ID_4020SEW0,0,ID_PLTE,0,group 1,2,12,5
ID_IKZ6C33O,0,ID_CXB1,0,group 1,3,7,5
ID_O12XFGTE,0,ID_5OWN,0,group 3,2,10,5
ID_4I8WWFYO,0,ID_HWRH,0,group 3,2,5,3
ID_W2QRPY9G,0,ID_ABPY,1,group 1,3,3,4
ID_N1FLHCYS,0,ID_FC41,0,group 1,3,7,1
ID_6UX74O7A,0,ID_HWRH,1,group 1,3,3,4
ID_DE47BC9C,0,ID_ZXLV,0,group 1,3,4,2
ID_RJ2SU1JK,0,ID_5OWN,1,group 1,2,7,7
ID_P9SJE4SU,0,ID_FC41,0,group 1,2,10,4
ID_0UJX5HT6,0,ID_Q02,3,group 1,1,12,3
ID_H8UX1BYK,0,ID_5OWN,0,group 1,3,6,3
ID_IVGK7R8H,1,ID_5OWN,0,group 1,2,10,1
ID_9DJ0K3FI,0,ID_RAZW,0,group 1,3,10,1
ID_YS5CJKTE,0,ID_CKI7,1,group 1,3,11,5
ID_HJA4WA2P,0,ID_5OWN,1,group 1,4,1,7
ID_X1EEIX3L,0,ID_ZXLV,0,group 1,4,2,7
ID_UIFQDBWO,0,ID_CXB1,1,group 1,3,5,3
ID_C2BQ6UYH,0,ID_Q02,1,group 1,3,11,3
ID_RDA49FB6,1,ID_5OWN,1,group 1,3,7,5
ID_FMWQODJI,0,ID_NVM2,0,group 1,3,4,2
ID_A5JX4LJ5,0,ID_Q02,3,group 3,2,2,2
ID_DXL6P0DB,0,ID_NVM2,0,group 1,3,2,2
ID_HK0L00V7,0,ID_5OWN,0,group 1,3,10,3
ID_2U0W645U,0,ID_RAZW,0,group 1,4,1,4
ID_2TH3R4XZ,0,ID_HWRH,0,group 3,3,12,3
ID_HXMPT4UR,0,ID_FC41,0,group 3,2,10,3
ID_K22WYU41,0,ID_Q02,3,group 1,2,3,3
ID_GA5D6GBD,0,ID_AQ8U,0,group 1,3,7,7
ID_RFL50C6X,0,ID_5OWN,0,group 1,3,4,7
ID_JKTQ326T,0,ID_4PYA,1,group 1,3,2,4
ID_GHQQ63XD,0,ID_HWRH,0,group 1,3,7,5
ID_R22R2DK6,0,ID_Q02,1,group 1,3,6,1
ID_BWAQZQUA,0,ID_NVM2,0,group 1,3,6,5
ID_26PFX6U9,0,ID_Q02,0,group 1,3,12,6
ID_QB2W42N4,0,ID_ABPY,0,group 3,1,5,7
ID_TTTSPV69,0,ID_GU74,0,group 1,3,8,6
ID_HB46E6MZ,0,ID_CXB1,0,group 1,4,2,1
ID_PFGUXGSI,0,ID_CXB1,0,group 1,3,5,3
ID_OP8X6PXH,0,ID_5OWN,0,group 1,3,5,1
ID_70ZWICKX,0,ID_PLTE,0,group 1,3,12,5
ID_U1XJO0KZ,0,ID_Y8RA,3,group 1,2,4,6
ID_QZ2WVOCF,0,ID_WVNE,0,group 1,3,9,1
ID_BPRB1ST7,0,ID_0NU5,0,group 1,3,2,4
ID_19L6FG7H,0,ID_111K,0,group 2,2,2,1
ID_4O5VJ9G0,0,ID_HWRH,1,group 1,3,11,6
ID_BUP5FVRB,0,ID_HWRH,1,group 1,2,9,6
ID_4FFYFP3I,0,ID_ZXLV,0,group 1,4,2,7
ID_C7XE0VDK,0,ID_HWRH,0,group 1,2,11,3
ID_MNJ3UI14,0,ID_CXB1,0,group 1,3,10,3
ID_K3J1ME7V,0,ID_0NU5,0,group 1,3,10,4
ID_C4ZHYYZ6,0,ID_2PMY,1,group 1,3,10,7
ID_CCW5KCFA,0,ID_QA2H,3,group 1,2,10,3
ID_6CQT03X6,0,ID_PLTE,0,group 1,3,5,4
ID_17QKDV8X,1,ID_HWRH,1,group 1,4,1,3
ID_AJMJNMKN,0,ID_HIXK,1,group 1,2,3,3
ID_HRORY7CD,0,ID_HWRH,1,group 1,3,12,7
ID_PAI483W3,0,ID_Q02,0,group 1,3,4,7
ID_ZZ0EVHPS,0,ID_5OWN,0,group 1,4,1,2
ID_1IXPGM9R,0,ID_5OWN,0,group 1,3,4,3
ID_OX6I4RHL,0,ID_XX6B,3,group 1,2,10,6
ID_IAR1GBRU,0,ID_ACV0,0,group 1,2,9,2
ID_SM61TQYZ,0,ID_5OWN,0,group 1,2,11,3
ID_R5GFZDX4,0,ID_FC41,0,group 1,2,8,6
ID_EN3NWH0J,0,ID_5OWN,1,group 1,3,2,7
ID_C4IONCAJ,0,ID_HWRH,0,group 1,3,1,3
ID_X5UOA2GC,0,ID_NVM2,3,group 1,4,2,6
ID_U7VNX2BY,0,ID_Q02,3,group 1,1,9,5
ID_7OGYOXV3,0,ID_NVM2,0,group 1,3,2,2
ID_R4ZZ28ND,0,ID_HWRH,0,group 1,2,10,4
ID_GJ5AL55Y,0,ID_111K,3,group 1,4,1,2
ID_HBLHDQ30,0,ID_ZXLV,0,group 1,3,11,1
ID_A5D4AD0D,0,ID_FC41,0,group 1,2,11,5
ID_J2HWW54S,0,ID_CKI7,0,group 1,3,10,5
ID_DS5B80DF,1,ID_NVM2,0,group 1,3,4,5
ID_7RA7N6H8,0,ID_FC41,0,group 1,3,11,3
ID_U9YUWLEZ,0,ID_GU74,0,group 1,3,1,3
ID_XK3S7DHF,0,ID_HWRH,0,group 1,3,12,5
ID_GML3OAFY,0,ID_ARVG,0,group 1,3,1,3
ID_6IMK1QP3,0,ID_5OWN,0,group 1,3,3,4
ID_MFD49KVA,0,ID_Q02,3,group 1,1,8,4
ID_ZW7KB51T,0,ID_Q02,3,group 1,1,7,1
ID_B9RD7CJH,0,ID_5OWN,1,group 1,3,4,1
ID_UN30HOT9,0,ID_Q02,3,group 1,2,1,2
ID_FOLGAMZ0,0,ID_Q02,3,group 1,1,8,2
ID_394HK9S9,0,ID_5OWN,0,group 1,1,12,3
ID_ZAQWN3DQ,0,ID_HWRH,1,group 1,3,2,2
ID_3KHY8FSK,0,ID_CPF9,0,group 1,2,10,4
ID_FRG1EPEO,0,ID_XPPQ,0,group 1,3,7,2
ID_1CHQAYC3,0,ID_ZNHC,0,group 1,4,2,2
ID_XXEF2BAQ,0,ID_Q02,0,group 1,3,1,7
ID_TB4EBAFW,0,ID_5OWN,1,group 1,3,9,3
ID_ZRHOKO96,1,ID_5OWN,0,group 1,2,12,4
ID_4TYXH19Y,0,ID_NVM2,0,group 1,2,10,3
ID_3MMA3HEH,0,ID_ZXLV,1,group 1,3,11,5
ID_LHHIIICB,0,ID_CXB1,1,group 1,2,8,3
ID_UY2NQ0KF,0,ID_GU74,0,group 1,4,2,4
ID_TX07BXJ1,0,ID_ZXLV,0,group 1,3,10,5
ID_QFALTMS6,0,ID_CPF9,0,group 1,2,9,7
ID_H6ZEH3EE,0,ID_ZXLV,0,group 1,3,8,3
ID_UGUCHAWB,0,ID_0NU5,1,group 1,3,4,1
ID_FFELNLIT,0,ID_2GBE,0,group 1,2,3,4
ID_3JAGZSMY,0,ID_HIXK,0,group 1,2,9,5
ID_80PKHJS3,0,ID_NVM2,0,group 1,3,4,6
ID_L2IOH7JN,0,ID_NVM2,0,group 1,3,10,6
ID_7QO6HGLE,0,ID_ZXLV,0,group 1,4,2,1
ID_SIUCKE78,0,ID_HWRH,1,group 1,2,10,2
ID_AMYHRPNN,0,ID_HWRH,0,group 1,3,6,4
ID_M7CNS41Y,0,ID_NVM2,0,group 1,3,3,5
ID_QKBRNLBF,0,ID_5OWN,1,group 1,3,7,3
ID_74DDSDWJ,0,ID_HWRH,0,group 1,4,1,6
ID_8B3Q74VJ,0,ID_5OWN,0,group 2,2,11,4
ID_WSOYJHTV,0,ID_5U59,0,group 1,2,7,1
ID_OFD23M85,0,ID_5OWN,0,group 1,2,10,6
ID_2AK7YT4E,0,ID_NVM2,0,group 1,4,2,3
ID_7WCATI13,0,ID_HWRH,0,group 1,2,12,7
ID_OFRWGID4,0,ID_RAZW,0,group 1,2,7,3
ID_WCM64955,0,ID_5OWN,1,group 1,3,4,7
ID_LJIV4LSB,0,ID_FFX4,0,group 1,4,2,4
ID_F2ID4SPA,1,ID_5OWN,0,group 1,2,11,2
ID_42RCJRAZ,1,ID_HWRH,0,group 1,2,8,7
ID_UHMEZT12,0,ID_5OWN,0,group 1,3,2,2
ID_7ATI0IBU,0,ID_0NU5,1,group 1,3,2,3
ID_25RQ43OD,0,ID_0NU5,1,group 1,4,3,2
ID_L9ZB9F4W,0,ID_Q02,3,group 1,1,11,1
ID_A3UT52CF,0,ID_WY95,0,group 1,3,12,3
ID_2KV0JPNU,0,ID_5OWN,0,group 1,4,3,7
ID_JO6IKJDA,0,ID_Q02,3,group 3,2,1,2
ID_1NRBX54M,0,ID_NVM2,0,group 1,3,4,4
ID_61FBCQ83,0,ID_CPF9,0,group 1,3,5,4
ID_SMZ8KHZQ,0,ID_NVM2,0,group 1,3,7,2
ID_IKIQWRU3,0,ID_BAUQ,0,group 1,2,10,5
ID_702KJZ5I,0,ID_BAUQ,1,group 1,2,10,6
ID_6WTQ9BWQ,0,ID_HIN5,0,group 1,2,9,5
ID_BPPAKN5X,0,ID_GU74,0,group 1,3,2,6
ID_ZNHXORGF,0,ID_Q02,3,group 1,1,7,2
ID_E6ZTOW5P,0,ID_FC41,0,group 1,4,2,7
ID_B0AYTKYD,0,ID_HWRH,0,group 1,2,11,1
ID_WTYMWCJK,0,ID_CKI7,3,group 1,2,3,1
ID_PXBZG9BC,0,ID_HWRH,0,group 1,3,11,3
ID_JURX3O2N,0,ID_Q02,3,group 1,2,1,1
ID_6TC5QCHI,0,ID_Q02,0,group 1,3,1,7
ID_N39XBKR0,0,ID_60OO,1,group 1,4,2,5
ID_QH8E13Y5,0,ID_Q02,3,group 1,1,8,7
ID_H53Y9VP4,0,ID_1ATT,0,group 1,3,1,3
ID_XB97NW2L,0,ID_K86O,0,group 1,3,2,2
ID_CPKDBE3F,0,ID_HWRH,0,group 1,3,10,7
ID_UFBN7DYW,0,ID_RTNS,3,group 1,2,9,3
ID_PUWJ0AVM,0,ID_NVM2,1,group 1,3,11,2
ID_6EI8IMNY,0,ID_HWRH,0,group 1,1,5,4
ID_IETDTVK4,0,ID_FC41,3,group 1,3,10,6
ID_8YKPIIC3,0,ID_5OWN,0,group 1,1,12,3
ID_R9GODZXY,0,ID_NVM2,0,group 1,3,3,5
ID_VI9XR2CW,0,ID_NVM2,1,group 1,3,2,1
ID_K5CAAXXQ,0,ID_CXB1,0,group 1,4,2,2
ID_LL2O2AIN,0,ID_2GBE,1,group 1,2,7,4
ID_ZCMERZHF,0,ID_Q02,1,group 1,4,2,4
ID_7LLLKBI6,1,ID_ARVG,0,group 1,4,2,7
ID_HVGPNG7K,0,ID_Q02,0,group 1,4,1,4
ID_F0S9F0SK,0,ID_5OWN,0,group 1,3,2,1
ID_SQ5EVOVH,0,ID_Q02,3,group 1,3,3,2
ID_YRUEVBNT,0,ID_SBDY,1,group 1,2,9,4
ID_OYR5U4JA,0,ID_Q02,0,group 1,4,1,2
ID_5QMYABO5,0,ID_HWRH,1,group 1,3,1,5
ID_XOJTZV5F,0,ID_CXB1,1,group 1,3,7,4
ID_XYAOGL6Z,0,ID_HIN5,0,group 1,3,10,6
ID_7NAUWE1X,0,ID_FC41,0,group 1,4,2,4
ID_B5XC83MW,0,ID_5OWN,1,group 1,3,4,6
ID_1AB5CM78,0,ID_Q02,0,group 1,3,12,3
ID_GJA6CNYK,0,ID_CKI7,0,group 1,3,11,1
ID_V9JXQD4L,0,ID_Q02,0,group 1,3,3,2
ID_W68V08JC,0,ID_Y8RA,3,group 3,2,1,5
ID_MAMTX71Q,0,ID_Q02,3,group 1,3,4,2
ID_BX536EE0,0,ID_HWRH,0,group 1,2,8,6
ID_J404VYYI,0,ID_ZXLV,3,group 1,3,3,5
ID_4DPJ6IPI,0,ID_Q02,3,group 3,3,2,3
ID_NPUGN9ES,0,ID_HWRH,0,group 1,1,10,6
ID_XM0MJQKG,0,ID_GU74,0,group 1,3,10,4
ID_OVFG5MIS,0,ID_GU74,0,group 1,2,11,4
ID_KFWK7BHS,0,ID_GU74,0,group 3,1,12,2
ID_SMWDQ6YN,0,ID_ACV0,1,group 1,3,1,3
ID_J1FZZ1BF,0,ID_N98T,0,group 1,4,2,4
ID_B6B0DG3M,0,ID_Q02,0,group 1,3,12,7
ID_0VGK5H6L,0,ID_Q02,3,group 1,1,11,1
ID_GABW87F6,1,ID_2GBE,0,group 1,2,5,7
ID_CL1YHGPI,0,ID_K86O,0,group 1,2,12,3
ID_Y5XO331X,0,ID_NVM2,0,group 1,4,2,4
ID_NJQ2RZEZ,0,ID_5OWN,0,group 1,3,8,7
