FeatureF,DiscDate Year,DiscDate Month,DiscDate Day_of_week,DiscID,UserID
1,3,12,6,ID_Y2ZFBG,ID_T15UTP13
0,1,4,2,ID_FFN0OK,ID_X0W215FY
0,1,6,3,ID_320ZKU,ID_X0W215FY
1,3,5,2,ID_4DFGYQ,ID_IEKT3XA2
0,3,1,4,ID_QYVKHS,ID_WKPQKZHD
0,2,12,1,ID_W3B1VD,ID_WKPQKZHD
0,3,1,1,ID_O2ABWK,ID_WKPQKZHD
0,2,12,3,ID_C1Q05L,ID_WKPQKZHD
0,2,12,2,ID_Y5M901,ID_WKPQKZHD
0,2,12,4,ID_9S9G1E,ID_WKPQKZHD
0,3,4,4,ID_ZTJW4G,ID_WKPQKZHD
0,2,10,3,ID_ROP3GT,ID_4F14LBSO
1,3,10,5,ID_78UX41,ID_4F14LBSO
1,3,10,5,ID_Y25HNA,ID_4F14LBSO
0,1,5,6,ID_KO90W7,ID_XJKY5OD8
1,3,7,2,ID_AX89N3,ID_I8EWWTES
1,3,7,6,ID_XPYBZU,ID_CGQIRS7J
1,3,12,7,ID_HIKXU5,ID_DI6YJQDS
0,3,5,5,ID_71W2BT,ID_H5L52UAM
1,3,5,5,ID_6GOABS,ID_H5L52UAM
0,3,5,5,ID_US2ARY,ID_H5L52UAM
1,3,9,7,ID_Z735IS,ID_0C6LUGLD
1,3,9,7,ID_H5ZH9L,ID_0C6LUGLD
1,3,9,7,ID_IF47PW,ID_0C6LUGLD
0,3,1,7,ID_WZK4Q7,ID_CDOYWCQ7
1,3,2,5,ID_PC2YAX,ID_2H3M6DP8
1,3,2,5,ID_R7WYJS,ID_2H3M6DP8
1,3,9,1,ID_DTH7SP,ID_D0VFGSX5
0,3,9,1,ID_0ZMPRH,ID_D0VFGSX5
1,3,9,7,ID_D85OOL,ID_D0VFGSX5
1,3,9,1,ID_49WKMZ,ID_D0VFGSX5
1,3,8,4,ID_7QGLDA,ID_61CSF2QS
0,3,8,1,ID_NSV97B,ID_61CSF2QS
1,3,12,7,ID_TUWFA1,ID_0NOY6NRX
0,3,1,4,ID_ONPT3V,ID_U1Q22OF8
1,3,10,5,ID_KBDTLS,ID_U1Q22OF8
0,3,10,5,ID_9XE2IL,ID_U1Q22OF8
1,3,1,3,ID_CIESJL,ID_U1Q22OF8
0,3,8,2,ID_89W1E7,ID_U1Q22OF8
0,2,3,1,ID_06D4KV,ID_U1Q22OF8
0,2,3,4,ID_NTHXDB,ID_U1Q22OF8
0,2,3,2,ID_BIUWQM,ID_U1Q22OF8
0,2,3,3,ID_2DY2IW,ID_U1Q22OF8
0,2,4,1,ID_ZTT258,ID_U1Q22OF8
0,2,4,1,ID_FBJA7I,ID_U1Q22OF8
0,2,4,3,ID_JJ8W34,ID_U1Q22OF8
0,2,4,7,ID_ILJZY3,ID_U1Q22OF8
0,2,4,4,ID_4NYM7H,ID_U1Q22OF8
0,2,4,7,ID_VVQ8LW,ID_U1Q22OF8
0,2,5,4,ID_QXJFC1,ID_U1Q22OF8
0,2,6,1,ID_TABFTQ,ID_U1Q22OF8
0,2,6,1,ID_1TC0S4,ID_U1Q22OF8
0,2,7,1,ID_ZLICUZ,ID_U1Q22OF8
0,2,10,1,ID_2BJXPP,ID_U1Q22OF8
0,3,8,7,ID_QALXG8,ID_U1Q22OF8
0,2,4,2,ID_CMJGIP,ID_U1Q22OF8
0,2,4,6,ID_ROZAT3,ID_U1Q22OF8
0,3,8,5,ID_CYCPH5,ID_U1Q22OF8
0,2,9,4,ID_48C9D8,ID_U1Q22OF8
0,2,10,5,ID_LSAZPU,ID_U1Q22OF8
0,3,8,1,ID_TORRWR,ID_U1Q22OF8
0,2,4,3,ID_USU3M8,ID_U1Q22OF8
0,3,8,6,ID_KAUGKC,ID_U1Q22OF8
1,3,10,6,ID_H92KHQ,ID_U1Q22OF8
1,3,10,6,ID_7ENS1E,ID_U1Q22OF8
0,3,12,7,ID_BNEOSH,ID_5VGNBCCC
1,3,5,5,ID_5SVBNL,ID_BMLJCV3J
0,3,3,5,ID_UMS5DK,ID_BMLJCV3J
1,3,4,7,ID_1NE7YA,ID_BMLJCV3J
0,3,5,5,ID_WKI48J,ID_BMLJCV3J
0,3,4,7,ID_0O181C,ID_BMLJCV3J
1,3,4,7,ID_ZPPA0A,ID_BMLJCV3J
0,3,5,5,ID_AP3OS3,ID_FFR3VB6R
0,3,5,5,ID_OVXRDO,ID_FFR3VB6R
1,3,5,6,ID_05TRSH,ID_J2MEPXWA
0,2,10,6,ID_WLHBI5,ID_CIL68O2A
0,2,6,7,ID_43XS9T,ID_CIL68O2A
0,2,11,4,ID_HBSIAS,ID_CIL68O2A
0,3,1,4,ID_DBX12B,ID_CIL68O2A
0,2,11,4,ID_4GSO79,ID_CIL68O2A
0,2,11,1,ID_AE9KDM,ID_CIL68O2A
0,2,6,7,ID_E14SPY,ID_CIL68O2A
0,3,1,4,ID_74GZ1D,ID_CIL68O2A
1,3,12,7,ID_11SWLT,ID_949Z1UHV
1,3,12,7,ID_BZ6OSI,ID_KFB9T52K
1,3,12,5,ID_H5A8NO,ID_YKU8Z3GA
1,3,1,4,ID_G9KAHJ,ID_IBCRIV1A
1,3,2,4,ID_7MB8DB,ID_AR4RA97Z
0,3,7,6,ID_TUYCZX,ID_JG3UZ7A2
1,3,4,5,ID_DLTD0F,ID_JG3UZ7A2
0,2,4,4,ID_BPX99S,ID_XPSQW4RP
0,1,11,2,ID_H4BHJB,ID_6F6823EY
0,1,11,4,ID_DDX9T2,ID_6F6823EY
0,3,5,1,ID_6JMDG0,ID_34NXP8UB
0,1,12,1,ID_3V9X4W,ID_VLPPYNC5
0,2,1,3,ID_9IE77L,ID_RGHFFVSN
1,3,12,5,ID_KRMWFR,ID_22HND8KY
1,3,12,5,ID_WB169H,ID_7QA7L1S4
1,3,10,3,ID_6RMGCO,ID_7QA7L1S4
1,3,3,3,ID_15LR5J,ID_NPPSAPEK
0,2,6,2,ID_NESUXQ,ID_D88CSO3V
0,2,7,1,ID_8799PY,ID_D88CSO3V
1,3,2,4,ID_ZNX83B,ID_FLTLBB2C
1,3,2,2,ID_4Z1PDR,ID_FLTLBB2C
1,3,2,2,ID_U5FSBF,ID_FLTLBB2C
0,2,11,5,ID_EOEUZJ,ID_ASEF16FT
0,3,3,5,ID_GJD217,ID_JZBODRY1
1,3,4,6,ID_G78AFH,ID_JZBODRY1
0,3,4,7,ID_QLZ0SJ,ID_JZBODRY1
0,3,5,6,ID_Z0EXBT,ID_JZBODRY1
0,3,3,5,ID_VMYSGT,ID_JZBODRY1
1,3,3,5,ID_9WLQFO,ID_JZBODRY1
1,3,3,5,ID_9L49RH,ID_JZBODRY1
0,3,5,4,ID_6KSSJ2,ID_JZBODRY1
0,3,5,6,ID_QCG4K8,ID_JZBODRY1
0,3,5,6,ID_9IYK80,ID_JZBODRY1
1,3,1,3,ID_F0SZII,ID_F6VPFRC2
0,2,12,7,ID_RAG1SH,ID_F6VPFRC2
0,3,3,3,ID_74PFPZ,ID_Z8KV24LN
0,3,3,7,ID_2RCGBA,ID_Z8KV24LN
0,3,3,7,ID_2BRLWV,ID_Z8KV24LN
0,3,1,4,ID_MLEOGN,ID_QJ9TJV4J
0,2,6,3,ID_TS8CNH,ID_BPDHOFFZ
0,2,7,1,ID_BFSV2Y,ID_BPDHOFFZ
1,3,3,6,ID_7IXB4X,ID_80ARM0G9
1,3,5,3,ID_P8M2V8,ID_3ZEDR2N7
1,3,5,3,ID_OW43EN,ID_3ZEDR2N7
0,2,5,1,ID_ARPRTF,ID_KOJ0KYHU
1,3,6,5,ID_2PQTPX,ID_KNO26VS8
1,3,4,4,ID_VKTJOW,ID_KNO26VS8
0,3,4,4,ID_N9BCHI,ID_KNO26VS8
1,3,4,4,ID_18MZKI,ID_KNO26VS8
1,3,2,4,ID_K2A6QN,ID_KNO26VS8
1,3,2,4,ID_DIMXU9,ID_KNO26VS8
1,3,6,5,ID_ZTHJQZ,ID_KNO26VS8
1,3,6,5,ID_Q6CQO5,ID_KNO26VS8
0,3,4,2,ID_PDRNFF,ID_8FB68W70
1,3,2,5,ID_XY8QVW,ID_OC7NWFOX
1,3,2,5,ID_0D6P21,ID_DIFH75O0
0,3,10,5,ID_BYT75I,ID_DIFH75O0
0,2,4,6,ID_AICFBO,ID_PWGKE26P
0,2,2,7,ID_9RZZ6V,ID_PWGKE26P
0,2,4,6,ID_3OTK0S,ID_PWGKE26P
1,3,3,1,ID_WP6OWQ,ID_4CJ0BEM0
1,3,6,5,ID_E83HJC,ID_97KLBR75
1,3,5,4,ID_CFY6OF,ID_97KLBR75
1,3,7,2,ID_3RL766,ID_Y54GZSPY
0,2,6,7,ID_A0TS5A,ID_0DK6ECW8
0,2,4,7,ID_KQFHYE,ID_0DK6ECW8
0,2,12,4,ID_3XC6AT,ID_0DK6ECW8
0,2,3,4,ID_ZK9J6M,ID_0DK6ECW8
0,3,2,3,ID_L4Z8S8,ID_1BGVSHN2
0,2,11,6,ID_CXJH6E,ID_1BGVSHN2
0,2,12,5,ID_Y6EYAG,ID_1BGVSHN2
0,2,12,5,ID_1QT10H,ID_1BGVSHN2
1,3,6,5,ID_9ZN1K6,ID_ELXWKEEA
1,3,3,4,ID_LEIKSB,ID_ELXWKEEA
1,3,3,4,ID_JEJX25,ID_ELXWKEEA
1,3,3,4,ID_4C8DDM,ID_ELXWKEEA
1,3,3,4,ID_LHT5CL,ID_ELXWKEEA
1,3,3,4,ID_TNJPOB,ID_ELXWKEEA
1,3,3,4,ID_85RSHM,ID_ELXWKEEA
1,3,3,4,ID_EBTAV4,ID_ELXWKEEA
1,3,4,2,ID_470V9P,ID_ELXWKEEA
1,3,4,6,ID_VSHP71,ID_ELXWKEEA
1,3,3,4,ID_3Q6U6R,ID_ELXWKEEA
1,3,3,4,ID_9LAELT,ID_ELXWKEEA
1,3,3,4,ID_8RSIT7,ID_ELXWKEEA
1,3,3,4,ID_CYL40R,ID_ELXWKEEA
0,3,3,3,ID_ITO8K1,ID_ELXWKEEA
1,3,3,4,ID_LJ8KGV,ID_ELXWKEEA
1,3,3,7,ID_1WCRLR,ID_ELXWKEEA
1,3,3,7,ID_ZDJHVW,ID_ELXWKEEA
1,3,4,7,ID_9EI8F8,ID_ELXWKEEA
1,3,4,7,ID_AI969O,ID_ELXWKEEA
0,3,5,5,ID_9ZUXO6,ID_ELXWKEEA
1,3,4,7,ID_IVTPOE,ID_ELXWKEEA
0,2,7,2,ID_2V2XUQ,ID_3FTYX7TM
0,2,7,3,ID_A1Q9E1,ID_NUJA05XB
1,3,6,7,ID_O7D3DR,ID_O8CX0WRA
1,3,6,5,ID_PLAMHC,ID_X43GOTR7
0,3,2,5,ID_V4IAJO,ID_2XAYBF4Y
1,3,7,3,ID_A809QZ,ID_CVL16VID
1,3,7,3,ID_EWJ9D7,ID_CVL16VID
0,1,4,2,ID_BN0MZA,ID_E75Z075C
1,3,2,4,ID_LU9SGN,ID_YMDKHQI8
0,3,2,6,ID_C16NEA,ID_P1BJ6TQ2
0,3,2,1,ID_VA0SYA,ID_P1BJ6TQ2
0,1,7,7,ID_3AHI42,ID_K0NLCIGS
1,3,1,6,ID_YIDT3T,ID_M7KLQIH5
1,3,2,1,ID_6AW3QC,ID_9I8RHVNL
1,3,3,7,ID_ILPKND,ID_RX11JIMV
1,3,3,7,ID_H9J5N2,ID_RX11JIMV
1,3,3,7,ID_17T57B,ID_RX11JIMV
1,3,7,2,ID_5YH2FT,ID_5G72H0D6
1,3,7,2,ID_96TMMZ,ID_5G72H0D6
0,1,7,5,ID_BIS8O7,ID_XNJSFMT1
0,1,10,3,ID_9CLQSI,ID_XNJSFMT1
1,3,6,4,ID_53YG89,ID_AT7W4ZAI
1,3,7,7,ID_0NH0VA,ID_TZ3220QP
1,3,6,5,ID_8SDO01,ID_19L6FG7H
1,3,5,1,ID_41UURI,ID_19L6FG7H
0,3,5,6,ID_HFSD97,ID_19L6FG7H
1,3,5,6,ID_2GUB68,ID_19L6FG7H
1,3,6,5,ID_M8DDV8,ID_QNVIEEXJ
0,3,8,4,ID_5HAPVO,ID_QNVIEEXJ
0,3,8,4,ID_7ZJS34,ID_QNVIEEXJ
1,3,4,5,ID_OC4M0Z,ID_QNVIEEXJ
1,3,6,2,ID_VWIIPA,ID_3CGU97PZ
1,3,2,4,ID_B2347C,ID_KPLIWYSF
1,3,10,4,ID_0X7P7R,ID_KPLIWYSF
1,3,2,4,ID_QS80HG,ID_KPLIWYSF
0,3,2,6,ID_9XJ397,ID_2D0NDVME
1,3,4,3,ID_HBXRY7,ID_2D0NDVME
0,3,3,2,ID_IVMXF9,ID_2D0NDVME
1,3,4,1,ID_KZLUN4,ID_L2X9QEW5
0,3,2,4,ID_PSS8FQ,ID_C4MTHW2E
1,3,2,3,ID_RV7SSQ,ID_C4MTHW2E
1,3,2,3,ID_2Y4QIG,ID_C4MTHW2E
0,3,2,4,ID_1ACN4C,ID_C4MTHW2E
0,3,12,6,ID_THPZTJ,ID_4EGQ19FP
0,3,12,2,ID_UVLQZ6,ID_4EGQ19FP
0,2,10,3,ID_H52ZAX,ID_1ZN975JT
1,3,1,3,ID_LBDVKN,ID_1ZN975JT
0,2,9,6,ID_0C7XQ9,ID_1ZN975JT
0,2,9,2,ID_EYT33E,ID_1ZN975JT
1,3,1,3,ID_T2J6NL,ID_1ZN975JT
1,3,1,3,ID_DW9S38,ID_KK440U4N
1,3,7,2,ID_2BCM42,ID_GKQLGOP8
1,3,7,2,ID_9ELAKQ,ID_GKQLGOP8
1,3,7,2,ID_P8BVP3,ID_GKQLGOP8
1,3,7,2,ID_X70FIG,ID_GKQLGOP8
1,3,7,4,ID_882YQB,ID_EFP5IZRH
0,3,3,3,ID_E93ZCX,ID_UMVPLRIV
1,3,4,5,ID_C2K1UU,ID_UMVPLRIV
0,3,3,3,ID_EYDOB7,ID_UMVPLRIV
1,3,4,7,ID_K1DU0D,ID_5H1H0EW8
1,3,4,7,ID_DF95UL,ID_5H1H0EW8
0,1,10,7,ID_Z9KMVT,ID_L544ED99
0,3,2,5,ID_VTXL98,ID_ZZVPF22K
1,3,10,1,ID_S0AX5V,ID_ZZVPF22K
1,3,2,5,ID_2IG7LQ,ID_ZZVPF22K
1,3,4,3,ID_JQYEWB,ID_ZZVPF22K
0,3,4,2,ID_1M6ZEY,ID_QP9MPTAB
1,3,4,2,ID_F6T4JU,ID_QP9MPTAB
0,3,11,1,ID_E7SNJA,ID_7PTANHZD
1,3,10,3,ID_LGRQND,ID_X3WHS4S0
0,3,10,4,ID_MFRA6C,ID_WSKA6TLS
1,3,9,5,ID_MAMORP,ID_B99AHTUL
1,3,2,4,ID_8APR1R,ID_ZPCQNMBB
1,3,2,2,ID_HXILZD,ID_ZPCQNMBB
0,3,2,2,ID_H19XZI,ID_ZPCQNMBB
1,3,2,2,ID_XPSQM1,ID_ZPCQNMBB
0,3,3,2,ID_0AJLF5,ID_Q3J9QWMN
0,3,4,2,ID_2YLVFX,ID_Q3J9QWMN
0,3,4,2,ID_QN22TE,ID_Q3J9QWMN
0,3,3,2,ID_FFKNAT,ID_Q3J9QWMN
0,3,3,3,ID_X44DFU,ID_Q3J9QWMN
0,3,3,2,ID_XGH474,ID_Q3J9QWMN
0,3,4,1,ID_2Z3UX8,ID_Q3J9QWMN
1,3,7,7,ID_LWXB3O,ID_RSOZ7ADS
1,3,7,3,ID_P74N8H,ID_RSOZ7ADS
1,3,7,2,ID_D2FJCV,ID_RSOZ7ADS
1,3,10,7,ID_0RIO83,ID_D9U9GVP7
1,3,2,5,ID_0HBGIY,ID_A7UAEDZL
0,3,9,1,ID_4YQ0C9,ID_1WY5D1YN
0,2,4,1,ID_SO71Y0,ID_N7BZ9T4L
1,3,4,1,ID_CPPBPK,ID_8HD92K5N
1,3,10,5,ID_1PL3O6,ID_MT53IGBR
0,2,4,4,ID_3JDIQ4,ID_DIXCGI4I
0,2,4,4,ID_4F0T70,ID_X91KWICQ
0,3,8,7,ID_OTXOKM,ID_7B79IR68
1,3,3,7,ID_S7H0WE,ID_LEQ2K8CP
0,2,11,1,ID_U6I89W,ID_S8PN5535
1,3,3,3,ID_JKWMXE,ID_1MNHZTU6
0,3,4,2,ID_TXX1XC,ID_1MNHZTU6
1,3,3,5,ID_26B11O,ID_1MNHZTU6
1,3,3,5,ID_FIPZOC,ID_1MNHZTU6
1,3,3,5,ID_8IEK1I,ID_1MNHZTU6
1,3,3,5,ID_WE5D5C,ID_1MNHZTU6
1,3,3,5,ID_ABBXV8,ID_1MNHZTU6
0,3,3,3,ID_J2A3P4,ID_1MNHZTU6
1,3,4,1,ID_S5CBRW,ID_1MNHZTU6
0,3,3,3,ID_4CESUS,ID_1MNHZTU6
1,3,3,3,ID_ANZUOK,ID_1MNHZTU6
1,3,3,5,ID_MQ4NSD,ID_1MNHZTU6
0,3,4,3,ID_34G508,ID_1MNHZTU6
1,3,3,5,ID_F2EG90,ID_1MNHZTU6
1,3,4,3,ID_3TFMYO,ID_1MNHZTU6
1,3,4,3,ID_C8TKAG,ID_1MNHZTU6
1,3,4,3,ID_SPX8DA,ID_1MNHZTU6
1,3,2,5,ID_1QEHU3,ID_EGKL9OPG
1,3,2,5,ID_SCWUMA,ID_EGKL9OPG
0,3,10,3,ID_PN0CDY,ID_WZCGRWHF
1,3,10,3,ID_HWK8BF,ID_WZCGRWHF
0,2,6,5,ID_ARO5RV,ID_MWSUCJBJ
1,3,3,4,ID_HUMM1V,ID_P0APCOD9
1,3,4,2,ID_VJ6G9K,ID_P0APCOD9
1,3,4,2,ID_FG4CXE,ID_P0APCOD9
1,3,4,2,ID_W34NZB,ID_P0APCOD9
1,3,5,3,ID_QM1NYS,ID_P0APCOD9
1,3,5,3,ID_SJKYAT,ID_P0APCOD9
0,3,12,1,ID_4Q2C85,ID_R58VRPP8
0,3,7,1,ID_BNMLM1,ID_R58VRPP8
1,3,6,7,ID_QPH8U5,ID_R58VRPP8
1,3,12,1,ID_K7HY6Y,ID_AZQ15QBQ
0,2,9,6,ID_T9I2UI,ID_S15S6SBC
1,3,12,6,ID_G7PEGE,ID_GUQK7CPC
1,3,11,5,ID_8GCJAK,ID_GUQK7CPC
1,3,3,5,ID_IFGZXM,ID_TV1LMKYM
0,2,6,5,ID_0ZNL9G,ID_915PFDC6
1,3,11,5,ID_2ALEBE,ID_S4STLIL5
0,3,1,4,ID_N6QURK,ID_4N6RKH5X
1,3,10,4,ID_GN46I5,ID_RRWZ1MJ1
1,3,10,6,ID_O5U9SR,ID_J0BOPEZ1
1,3,10,6,ID_22Y2DD,ID_2J0MUT79
0,3,1,4,ID_2LZ8Z2,ID_2U3F1U09
1,3,4,3,ID_E914B1,ID_EFH6JRSN
0,3,3,5,ID_5XZSIX,ID_EFH6JRSN
0,3,4,1,ID_1VUGTP,ID_EFH6JRSN
0,3,3,1,ID_JMWFJ1,ID_3MXU3AXP
1,3,2,5,ID_J0MGIV,ID_Z217KP37
1,3,9,7,ID_MZLOZF,ID_WGGENE26
0,2,10,5,ID_VW7LCR,ID_BT07BLZN
0,2,10,5,ID_8IOUI8,ID_BT07BLZN
0,3,7,7,ID_ELQI3A,ID_SUVV2FOQ
0,3,12,1,ID_PC5D6V,ID_FWK6LAQT
1,3,8,7,ID_T235JW,ID_QCD8S272
1,3,2,6,ID_PFG4IJ,ID_F3ZT4UF7
1,3,8,1,ID_RGOIL8,ID_RTB95XS1
1,3,7,2,ID_0A2TGE,ID_RTB95XS1
1,3,2,5,ID_LJXION,ID_ZVZ3UKH7
1,3,12,2,ID_A0CET2,ID_QIFAZR2W
1,3,12,4,ID_Y28IIT,ID_QIFAZR2W
1,3,12,7,ID_27PE0K,ID_QIFAZR2W
1,3,12,7,ID_ECC9JT,ID_QIFAZR2W
1,3,12,2,ID_V265DV,ID_QIFAZR2W
1,3,3,4,ID_HPU6X9,ID_RLBRAOLZ
1,3,3,3,ID_CPX7VX,ID_WFT2N22B
1,3,4,3,ID_BCX5W9,ID_FI0PS8RN
1,3,12,2,ID_74S9DO,ID_T8PSVA6G
1,3,12,2,ID_9X599A,ID_T8PSVA6G
0,2,10,3,ID_23YVVY,ID_XVW1LZX0
0,2,10,3,ID_6ZTMEK,ID_XVW1LZX0
0,3,5,5,ID_J9GS4W,ID_XVW1LZX0
0,3,5,5,ID_L9JA9G,ID_XVW1LZX0
0,3,5,5,ID_OQAR7E,ID_XVW1LZX0
0,3,5,5,ID_ODT6V0,ID_XVW1LZX0
1,3,8,2,ID_28U79O,ID_BM2MD68E
1,3,10,5,ID_2QH9FA,ID_L5W1VURK
1,3,10,4,ID_7MHGLL,ID_L5W1VURK
0,3,10,5,ID_UCYGMV,ID_4XHXHX76
1,3,4,1,ID_IXG4YC,ID_OLGE8O0A
1,3,3,7,ID_T40DCV,ID_OLGE8O0A
1,3,3,7,ID_MX4JFR,ID_OLGE8O0A
1,3,3,7,ID_5TLCT9,ID_OLGE8O0A
1,3,3,7,ID_7NZUP9,ID_OLGE8O0A
1,3,3,7,ID_94RVND,ID_OLGE8O0A
1,3,3,7,ID_TDH9UJ,ID_OLGE8O0A
1,3,3,7,ID_XX7QHJ,ID_OLGE8O0A
1,3,3,7,ID_TAOLE1,ID_OLGE8O0A
1,3,3,7,ID_4ZR05X,ID_OLGE8O0A
1,3,4,1,ID_NCVZ73,ID_OLGE8O0A
1,3,3,7,ID_SVKRRI,ID_OLGE8O0A
1,3,3,7,ID_4BSLPH,ID_OLGE8O0A
1,3,3,7,ID_NC7EEQ,ID_OLGE8O0A
1,3,3,7,ID_Z079SC,ID_OLGE8O0A
1,3,3,2,ID_F1DD1I,ID_OLGE8O0A
1,3,3,7,ID_TIBM5W,ID_OLGE8O0A
1,3,3,7,ID_70U85G,ID_OLGE8O0A
1,3,3,7,ID_VMR57P,ID_OLGE8O0A
1,3,3,7,ID_M56MIA,ID_OLGE8O0A
1,3,3,7,ID_M8MZ70,ID_OLGE8O0A
1,3,3,7,ID_7ED4J8,ID_OLGE8O0A
1,3,3,7,ID_PS36GE,ID_OLGE8O0A
1,3,3,7,ID_ET8HYE,ID_OLGE8O0A
1,3,3,7,ID_7NKOZE,ID_OLGE8O0A
1,3,3,7,ID_C9AHLZ,ID_OLGE8O0A
1,3,3,7,ID_9XSNT4,ID_OLGE8O0A
1,3,3,7,ID_QESVBE,ID_OLGE8O0A
1,3,3,7,ID_BP37XH,ID_OLGE8O0A
1,3,3,7,ID_DUV5D1,ID_OLGE8O0A
1,3,3,7,ID_VNSTJM,ID_OLGE8O0A
1,3,3,7,ID_4ETR1F,ID_OLGE8O0A
1,3,3,7,ID_0IQWTD,ID_OLGE8O0A
1,3,3,7,ID_46YK9T,ID_OLGE8O0A
1,3,3,7,ID_LQOIVN,ID_OLGE8O0A
1,3,3,7,ID_GENUK8,ID_OLGE8O0A
1,3,3,7,ID_6567NV,ID_OLGE8O0A
1,3,3,7,ID_WV41KW,ID_OLGE8O0A
1,3,5,5,ID_J56LCD,ID_GBWW5LOL
0,2,9,5,ID_V5BK7M,ID_6Q1IQD9A
1,3,8,3,ID_NQZZRQ,ID_AUQB5325
0,3,1,7,ID_TJHNET,ID_AUQB5325
1,3,7,7,ID_HOV9IJ,ID_FMBJLL9E
1,3,7,7,ID_LRNLHP,ID_FMBJLL9E
1,3,6,5,ID_BO15I4,ID_FMBJLL9E
1,3,7,6,ID_F72LWM,ID_FMBJLL9E
1,3,7,6,ID_IF4XC1,ID_FMBJLL9E
1,3,4,7,ID_1MPQO3,ID_0ZZLS20T
0,2,10,5,ID_6B5DMX,ID_0ZZLS20T
1,3,3,1,ID_YIAPGQ,ID_0ZZLS20T
0,3,3,2,ID_XT8ML6,ID_0ZZLS20T
0,3,3,4,ID_RAF2OA,ID_0ZZLS20T
0,3,5,6,ID_6BETZG,ID_0ZZLS20T
0,2,1,3,ID_7OE3DN,ID_X5D9N8SN
0,2,6,4,ID_6ZV8P0,ID_X5D9N8SN
0,3,10,5,ID_DNVNGM,ID_KJFZE0C3
0,2,12,2,ID_YCJADH,ID_X45WK5I1
1,3,10,5,ID_QC3HN5,ID_84BU6IJB
1,3,2,6,ID_AKKE7O,ID_B5GHYSDN
1,3,2,6,ID_U376RE,ID_B5GHYSDN
1,3,1,5,ID_N3TH2V,ID_R66SZ2SV
1,3,7,7,ID_14HH3B,ID_CZWOHOAH
1,3,2,4,ID_8IHLOB,ID_CZWOHOAH
1,3,8,1,ID_QUO73N,ID_E4ICKFTN
1,3,6,6,ID_R8IL73,ID_0IDQN8GE
0,3,10,5,ID_8VJZRH,ID_0IDQN8GE
0,3,6,4,ID_CX2NNG,ID_0IDQN8GE
1,3,6,6,ID_VSPXAQ,ID_0IDQN8GE
0,3,12,3,ID_ARQPHK,ID_4CJKKT87
1,3,11,4,ID_CAMZNT,ID_4CJKKT87
0,3,11,7,ID_N7K2YE,ID_4CJKKT87
1,3,1,5,ID_IUOR7U,ID_UJFRNWHE
1,3,1,5,ID_CJJAD5,ID_UJFRNWHE
1,3,7,2,ID_T7EL8I,ID_7N7LAQ0N
0,2,1,7,ID_T1X17D,ID_22KWT2S2
0,3,3,7,ID_7CMW63,ID_WI4OGQA6
1,3,3,7,ID_AJ65OI,ID_WI4OGQA6
0,3,5,4,ID_87LQZ1,ID_IIHAFLJS
0,3,10,5,ID_TZRJE8,ID_6MT2HW25
1,3,5,5,ID_IT92RA,ID_G2E752NG
0,3,2,1,ID_DHTZIF,ID_16TUTW64
1,3,2,3,ID_MOCWMA,ID_16TUTW64
0,3,2,1,ID_3KO38H,ID_16TUTW64
1,3,3,3,ID_QQOEZA,ID_OONIN5ZS
1,3,7,6,ID_93BYU8,ID_VDAYWN1T
0,2,11,5,ID_WF4B5B,ID_VDAYWN1T
0,2,11,6,ID_GYEA8V,ID_VDAYWN1T
0,2,12,2,ID_1EZJYX,ID_VDAYWN1T
1,3,10,7,ID_OS7PR9,ID_1ACENU6A
0,3,5,3,ID_OIOU8T,ID_8J4DFSBK
0,2,4,3,ID_9T5J0W,ID_8J4DFSBK
1,3,3,2,ID_8PCSGO,ID_6Z1051KN
1,3,3,2,ID_QC7FJP,ID_6Z1051KN
1,3,1,5,ID_H5TMAN,ID_90E29352
0,2,12,2,ID_974U7C,ID_90E29352
0,3,1,5,ID_R2OXUD,ID_X7MFVLUW
0,3,3,7,ID_ONYFPL,ID_YZ16OW47
1,3,1,5,ID_ZFAI9Z,ID_2S9WOFU7
0,1,5,4,ID_ME17TJ,ID_KB9OATE6
1,3,3,3,ID_O5222Q,ID_ZUXCQXAR
1,3,3,3,ID_EY0KFR,ID_ZUXCQXAR
0,2,10,3,ID_RZ8E1G,ID_WQFYEMBA
0,2,10,7,ID_N3Y0CW,ID_WQFYEMBA
0,2,10,7,ID_T8V606,ID_WQFYEMBA
0,2,12,5,ID_F0T1G4,ID_8O3E7P0S
0,2,11,4,ID_8LHQU5,ID_78VLEQLZ
0,2,7,4,ID_LZU0JO,ID_TQ5GPMMM
0,2,7,4,ID_XE55GW,ID_TQ5GPMMM
0,2,7,4,ID_MK4RDZ,ID_TQ5GPMMM
1,3,8,6,ID_O7WYV9,ID_5V2UDVC8
1,3,12,3,ID_KGPGA6,ID_F8YTS421
1,3,12,3,ID_9TLTXO,ID_F8YTS421
1,3,12,2,ID_A48UTU,ID_POGTZDYE
0,3,12,2,ID_KQ5XWD,ID_POGTZDYE
1,3,3,5,ID_TJ2MYX,ID_I380EJAN
0,3,3,7,ID_OACVSI,ID_I380EJAN
0,2,2,1,ID_6KUP0V,ID_P1KQ30CU
0,2,10,2,ID_FK8KEV,ID_OITZZ4LL
1,3,3,2,ID_QHB55B,ID_AY0Z1BN2
1,3,3,2,ID_JPDBAM,ID_AY0Z1BN2
