UserID,CommentDate Year,CommentDate Month,CommentDate Day_of_week
ID_0NCJCH8P,2,11,1
ID_YQBIDZVL,2,10,6
ID_4TA9DUX3,2,11,2
ID_57CBC4OI,2,9,6
ID_57CBC4OI,3,4,6
ID_57CBC4OI,3,9,5
ID_57CBC4OI,3,9,5
ID_57CBC4OI,3,9,5
ID_LJEO8I0B,3,9,5
ID_LJEO8I0B,3,9,5
ID_57CBC4OI,3,9,7
ID_GDRINJEM,3,9,7
ID_57CBC4OI,3,9,1
ID_JRCI3KET,3,9,1
ID_57CBC4OI,3,4,7
ID_YIAGXEKM,3,4,7
ID_57CBC4OI,3,9,1
ID_57CBC4OI,3,9,1
ID_F24G1KNY,3,9,1
ID_57CBC4OI,3,9,6
ID_QR7X8JHA,3,10,5
ID_RLBI9KJ3,3,9,6
ID_57CBC4OI,3,10,1
ID_VHZQSLGJ,3,10,1
ID_SZBWUS5M,3,10,1
ID_57CBC4OI,3,12,7
ID_57CBC4OI,3,12,7
ID_YIAGXEKM,3,12,7
ID_YIAGXEKM,3,12,7
ID_H5HZQNFD,3,12,2
ID_57CBC4OI,2,11,2
ID_ERBRS7FA,2,11,2
ID_IYITMWMC,2,11,1
ID_S8PN5535,2,12,3
ID_S8PN5535,2,12,3
ID_S8PN5535,2,12,3
ID_S8PN5535,2,12,3
ID_S2YKFWD3,2,11,1
ID_1DKGVW9G,2,11,1
ID_57CBC4OI,3,4,2
ID_57CBC4OI,3,4,2
ID_57CBC4OI,3,4,2
ID_CQ6Q59U0,3,4,2
ID_YIAGXEKM,3,4,2
ID_YIAGXEKM,3,4,2
ID_8EG1NU6I,3,4,2
ID_8EG1NU6I,3,5,3
ID_JX3KCAHO,3,4,2
ID_P3RSLXKX,3,5,3
ID_57CBC4OI,3,6,4
ID_8B3Q74VJ,3,6,4
ID_57CBC4OI,3,6,2
ID_V6L06DCW,3,6,2
ID_57CBC4OI,3,7,1
ID_L2UG463K,3,7,1
ID_HJRZ3JJG,3,7,1
ID_OZ42Q4A9,3,7,1
ID_N9KVJUJ4,3,11,3
ID_4TIJO9OK,3,11,3
ID_1OOXSUUG,3,1,5
ID_1OOXSUUG,3,1,5
ID_4H6GFHIO,3,1,5
ID_SKQO8CEF,3,1,5
ID_B83I9EL2,3,1,5
ID_B83I9EL2,3,1,5
ID_1OOXSUUG,3,2,5
ID_1OOXSUUG,3,2,5
ID_1OOXSUUG,3,2,5
ID_RQKWAFL7,3,2,5
ID_M9RCGFGS,3,2,5
ID_M9RCGFGS,3,2,5
ID_1OOXSUUG,2,11,5
ID_CQ6Q59U0,2,11,4
ID_81LKXHOW,2,11,5
ID_9OD9WWBM,2,11,6
ID_1OOXSUUG,2,12,4
ID_1OOXSUUG,2,12,4
ID_1OOXSUUG,2,12,5
ID_N6C2FKG9,2,12,4
ID_N6C2FKG9,2,12,4
ID_N6C2FKG9,2,12,4
ID_TPNT3JES,2,12,4
ID_SKQO8CEF,2,12,4
ID_SKQO8CEF,2,12,4
ID_SKQO8CEF,2,12,4
ID_SKQO8CEF,2,12,4
ID_1OOXSUUG,3,2,1
ID_4S9JJCZA,3,2,1
ID_1OOXSUUG,2,12,6
ID_SKQO8CEF,2,12,6
ID_TVMW3GWG,2,12,5
ID_L1CAH2BP,2,12,5
ID_1OOXSUUG,2,12,1
ID_IENFBO1G,2,12,1
ID_51TGOHAV,2,12,1
ID_9LFO9YYW,2,12,1
ID_1OOXSUUG,3,1,4
ID_81LKXHOW,3,1,4
ID_1OOXSUUG,3,1,6
ID_1OOXSUUG,3,1,6
ID_4H6GFHIO,3,1,6
ID_4H6GFHIO,3,1,6
ID_4H6GFHIO,3,1,6
ID_KO67GHUQ,3,1,6
ID_FGZU5F13,3,1,6
ID_FGZU5F13,3,1,6
ID_1OOXSUUG,3,2,3
ID_164XVEFU,3,2,3
ID_164XVEFU,3,2,3
ID_0CFMWNGN,3,2,7
ID_QC6UOMWP,3,2,3
ID_QC6UOMWP,3,2,3
ID_B67MOENZ,3,2,4
ID_1OOXSUUG,3,1,6
ID_1OOXSUUG,3,1,4
ID_GALX4LQK,3,1,5
ID_GALX4LQK,3,2,6
ID_1OOXSUUG,3,1,1
ID_WKPQKZHD,3,1,1
ID_1OOXSUUG,3,1,4
ID_1OOXSUUG,3,1,3
ID_1OOXSUUG,3,1,4
ID_SO6AEFC1,3,1,4
ID_SO6AEFC1,3,1,3
ID_1OOXSUUG,2,12,7
ID_CQ6Q59U0,2,12,7
ID_1OOXSUUG,2,12,4
ID_6L3A64FZ,2,12,4
ID_9C4I4U8V,2,12,4
ID_1OOXSUUG,2,12,4
ID_1OOXSUUG,2,12,4
ID_1OOXSUUG,2,12,4
ID_CQ6Q59U0,2,12,4
ID_RQ6YEWZ9,2,12,4
ID_4PQJIRY9,2,12,4
ID_1OOXSUUG,2,12,4
ID_GALX4LQK,2,12,4
ID_4PQJIRY9,2,12,4
ID_1OOXSUUG,3,6,7
ID_1OOXSUUG,2,12,4
ID_1OOXSUUG,2,12,4
ID_LGOY049J,2,12,4
ID_LGOY049J,2,12,4
ID_1OOXSUUG,2,12,4
ID_1OOXSUUG,2,12,6
ID_SKQO8CEF,2,12,6
ID_SKQO8CEF,2,12,6
ID_H5BR9WKW,2,12,6
ID_3Y5G9VL6,2,12,6
ID_1OOXSUUG,3,2,3
ID_1OOXSUUG,3,2,1
ID_1OOXSUUG,3,2,1
ID_K4MN0ULM,3,2,1
ID_K4MN0ULM,3,2,3
ID_UZPYFDNZ,3,2,6
ID_YIAGXEKM,3,2,1
ID_8IGFO7QC,3,2,4
ID_9YFUSS3P,3,2,5
ID_YXHNIFHH,3,2,7
ID_I4W15X8F,3,2,2
ID_1OOXSUUG,3,1,5
ID_1OOXSUUG,3,1,5
ID_1OPTT2X7,3,1,5
ID_1OOXSUUG,3,2,2
ID_1OOXSUUG,2,12,1
ID_1OOXSUUG,2,12,1
ID_TW7QWCLX,2,12,1
ID_TW7QWCLX,2,12,1
ID_QORKL6MV,3,3,7
ID_86YUC74R,2,12,1
ID_LMHOPNCP,2,12,1
ID_8IGFO7QC,2,12,1
ID_1OOXSUUG,2,11,2
ID_1OOXSUUG,2,11,1
ID_4H6GFHIO,2,11,1
ID_IFW612MA,2,11,1
ID_0INMXD6D,2,12,2
ID_1OOXSUUG,2,12,6
ID_1OOXSUUG,2,12,6
ID_HRAN7PEM,2,12,6
ID_1OOXSUUG,3,1,2
ID_1OOXSUUG,3,2,2
ID_CQ6Q59U0,3,1,4
ID_D09MKZCP,3,2,2
ID_1OOXSUUG,2,12,3
ID_QNLB9A6I,2,12,4
ID_JDSMIY6E,2,12,2
ID_JDSMIY6E,2,12,2
ID_YZKPVJQS,2,12,2
ID_3VB403BX,2,12,2
ID_1OOXSUUG,2,11,6
ID_JQJGZA7V,2,11,6
ID_RQKWAFL7,2,11,6
ID_5UNFXAR4,2,11,6
ID_5UNFXAR4,2,11,6
ID_8IGFO7QC,2,11,6
ID_L1CAH2BP,2,11,6
ID_1OOXSUUG,3,2,4
ID_1OOXSUUG,3,2,4
ID_1OOXSUUG,3,2,4
ID_M9RCGFGS,3,2,4
ID_M9RCGFGS,3,2,4
ID_YZKPVJQS,3,2,4
ID_1OOXSUUG,2,11,2
ID_TW7QWCLX,2,11,2
ID_6L3A64FZ,2,11,2
ID_6L3A64FZ,2,11,2
ID_1OOXSUUG,2,12,4
ID_RQKWAFL7,2,12,4
ID_RQKWAFL7,2,12,4
ID_5UNFXAR4,2,12,4
ID_1OOXSUUG,3,1,7
ID_9C4I4U8V,3,1,5
ID_9C4I4U8V,3,1,7
ID_9C4I4U8V,3,1,7
ID_YXHNIFHH,3,1,7
ID_XRT4MLZK,3,1,7
ID_1OOXSUUG,3,1,3
ID_1OOXSUUG,3,1,3
ID_1OOXSUUG,3,1,3
ID_NR8NXKBP,3,1,3
ID_NR8NXKBP,3,1,3
ID_1OOXSUUG,2,12,1
ID_SV6UQQIG,2,12,2
ID_WKPQKZHD,2,12,1
ID_B2N4QAER,2,12,1
ID_C8GTO0EV,2,12,1
ID_RGR3FB9D,2,12,1
ID_1OOXSUUG,2,12,4
ID_IFX9BCXJ,2,12,4
ID_ZB4XO34L,2,12,5
ID_ZB4XO34L,2,12,4
ID_ZB4XO34L,2,12,4
ID_LNNCO126,2,12,5
ID_LNNCO126,2,12,4
ID_LNNCO126,2,12,4
ID_LNNCO126,2,12,4
ID_LNNCO126,2,12,4
ID_35X1D3TU,2,12,4
ID_1OOXSUUG,3,2,3
ID_1OOXSUUG,3,2,3
ID_YEW47343,3,2,3
ID_1OOXSUUG,3,2,6
ID_AUQB5325,3,2,7
ID_1OOXSUUG,3,2,2
ID_1OOXSUUG,3,2,3
ID_4JY004UM,3,2,3
ID_4JY004UM,3,2,2
ID_1OOXSUUG,3,4,7
ID_N4KRNFII,3,4,7
ID_N4KRNFII,3,4,7
ID_1OOXSUUG,3,4,7
ID_YIAGXEKM,3,4,7
ID_YIAGXEKM,3,4,7
ID_1OOXSUUG,3,5,6
ID_FKE7WOU8,3,7,1
ID_XZO8COZN,3,5,3
ID_TB80IXN5,3,5,5
ID_TB80IXN5,3,5,6
ID_1OOXSUUG,2,11,5
ID_4S9JJCZA,2,11,4
ID_1OOXSUUG,3,2,2
ID_1OOXSUUG,3,2,2
ID_1OOXSUUG,3,2,2
ID_1OOXSUUG,3,2,2
ID_1OOXSUUG,3,2,2
ID_1OOXSUUG,3,2,2
ID_1OOXSUUG,3,2,3
ID_1OOXSUUG,3,2,3
ID_1OOXSUUG,3,2,3
ID_1OOXSUUG,3,2,3
ID_1OOXSUUG,3,2,3
ID_1OOXSUUG,3,2,3
ID_CQ6Q59U0,3,2,2
ID_CQ6Q59U0,3,2,2
ID_CQ6Q59U0,3,2,2
ID_EUSJ9ZQS,3,2,2
ID_OYT1Q8LB,3,2,2
ID_QPHFR46F,3,2,2
ID_QZ9H8F1K,3,2,2
ID_6L3A64FZ,3,2,2
ID_4H6GFHIO,3,2,2
ID_WCWFREGK,3,2,2
ID_4S7A1RXG,3,2,2
ID_4S7A1RXG,3,2,2
ID_HRAN7PEM,3,2,2
ID_YJY0UDEZ,3,2,2
ID_AF72GJHM,3,2,2
ID_QXHM5JEO,3,2,2
ID_LL4LG27A,3,2,2
ID_1OOXSUUG,3,2,3
ID_OYT1Q8LB,3,2,3
ID_UZPYFDNZ,3,2,6
ID_M9RCGFGS,3,2,3
ID_M9RCGFGS,3,2,3
ID_AYR9V1H0,3,2,3
ID_AYR9V1H0,3,2,3
ID_KHDC4CNZ,3,2,5
ID_MZQU89X2,3,2,7
ID_L1CAH2BP,3,2,7
ID_1OOXSUUG,2,11,5
ID_CQ6Q59U0,2,11,6
ID_EUSJ9ZQS,2,11,5
ID_TW7QWCLX,2,11,5
ID_QZ9H8F1K,2,11,5
ID_5UNFXAR4,2,11,5
ID_DN7FREPQ,2,11,5
ID_1OOXSUUG,3,2,6
ID_1OOXSUUG,3,2,6
ID_1OOXSUUG,3,2,6
ID_GLBNPXA2,3,2,6
ID_GLBNPXA2,3,2,6
ID_GLBNPXA2,3,2,6
ID_1OOXSUUG,2,12,2
ID_6L3A64FZ,2,12,1
ID_Q7GMORTC,2,12,1
ID_1OOXSUUG,2,12,3
ID_1OOXSUUG,2,12,3
ID_KYK7OA4O,2,12,3
ID_KYK7OA4O,2,12,3
ID_SKQO8CEF,2,12,3
ID_1OOXSUUG,2,12,3
ID_81LKXHOW,2,12,4
ID_1OOXSUUG,2,12,4
ID_TK5IX3X7,2,12,4
ID_1OOXSUUG,3,2,2
ID_1OOXSUUG,3,3,3
ID_YST61671,3,3,3
ID_1OOXSUUG,3,4,1
ID_1OOXSUUG,3,4,1
ID_ELXWKEEA,3,4,1
ID_ELXWKEEA,3,4,1
ID_ELXWKEEA,3,4,1
ID_1OOXSUUG,3,5,2
ID_CQ6Q59U0,2,12,4
ID_DO73XUFT,2,12,4
ID_CQ6Q59U0,3,5,1
ID_CQ6Q59U0,3,5,3
ID_CQ6Q59U0,3,5,4
ID_CQ6Q59U0,3,5,4
ID_LGOY049J,3,5,4
ID_1ZN975JT,3,5,2
ID_8EG1NU6I,3,5,4
ID_JX3KCAHO,3,5,7
ID_CQ6Q59U0,3,1,5
ID_4JY004UM,3,1,4
ID_CQ6Q59U0,3,7,4
ID_CQ6Q59U0,3,6,3
ID_CQ6Q59U0,3,7,2
ID_CQ6Q59U0,3,7,5
ID_DGUCP73Z,3,8,6
ID_WUJLECR8,3,7,4
ID_WUJLECR8,3,7,7
ID_WUJLECR8,3,7,2
ID_WUJLECR8,3,7,2
ID_WUJLECR8,3,7,2
ID_WUJLECR8,3,6,3
ID_WUJLECR8,3,6,3
ID_WUJLECR8,3,7,7
ID_X9H2KOS6,3,6,4
ID_41SSKJ9Y,3,6,3
ID_CQ6Q59U0,3,4,2
ID_CQ6Q59U0,3,1,4
ID_CQ6Q59U0,3,1,4
ID_CQ6Q59U0,3,1,4
ID_B0QKGVBZ,3,1,4
ID_B0QKGVBZ,3,1,4
ID_B0QKGVBZ,3,1,4
ID_9TREYSWU,3,1,4
ID_L2UG463K,3,1,4
ID_CQ6Q59U0,3,1,5
ID_CQ6Q59U0,3,1,5
ID_GLBNPXA2,3,1,5
ID_KO67GHUQ,3,1,5
ID_CQ6Q59U0,2,10,2
ID_ZO056XIT,2,10,2
ID_MZDI3I9H,2,10,2
ID_LLWX4PBK,2,10,3
ID_LLWX4PBK,2,10,3
ID_A0ZI5ZV5,2,10,3
ID_6EQZ1ZHP,2,10,2
ID_CQ6Q59U0,2,4,2
ID_5YSE9MMU,2,4,2
ID_CQ6Q59U0,2,10,5
ID_CQ6Q59U0,2,5,5
ID_A7LIEGWW,2,6,2
ID_CQ6Q59U0,3,8,2
ID_SILZHKUG,3,11,3
ID_24HIX5BU,3,11,6
ID_CQ6Q59U0,2,5,3
ID_0YNAYBVV,2,5,2
ID_880OAEQE,2,5,3
ID_CQ6Q59U0,2,10,5
ID_LJEO8I0B,2,10,5
ID_CQ6Q59U0,2,9,4
ID_4S9JJCZA,2,9,3
ID_4S9JJCZA,2,9,3
ID_6L3A64FZ,2,9,3
ID_CQ6Q59U0,3,1,4
ID_0EKKGC5V,3,1,4
ID_CQ6Q59U0,3,1,7
ID_NR8NXKBP,3,1,6
ID_X1H88K72,3,1,6
ID_CQ6Q59U0,3,4,3
ID_CQ6Q59U0,3,4,3
ID_N3GS9072,3,4,3
ID_CQ6Q59U0,3,4,3
ID_OO9NRDUE,3,4,4
ID_CQ6Q59U0,3,1,5
ID_CQ6Q59U0,3,1,5
ID_CQ6Q59U0,3,1,5
ID_CQ6Q59U0,3,1,5
ID_6P5FNQDM,3,1,5
ID_6P5FNQDM,3,1,5
ID_6P5FNQDM,3,1,5
ID_ABEOKXNR,3,1,5
ID_ABEOKXNR,3,1,5
ID_ABEOKXNR,3,1,5
ID_CQ6Q59U0,3,4,4
ID_CQ6Q59U0,2,10,3
ID_F76SF3RJ,2,10,3
ID_QGH2RTXY,2,10,3
ID_CQ6Q59U0,3,6,2
ID_CQ6Q59U0,3,6,7
ID_T7DKQ8QI,3,5,5
ID_T7DKQ8QI,3,6,7
ID_T7DKQ8QI,3,6,3
ID_D4ER9YU0,3,6,2
ID_CQ6Q59U0,3,3,6
ID_CQ6Q59U0,3,3,5
ID_I5PQ4AHM,3,3,6
ID_CQ6Q59U0,3,4,2
ID_CQ6Q59U0,3,4,4
ID_CVWG571C,3,4,3
ID_CVWG571C,3,4,4
ID_CQ6Q59U0,3,8,7
ID_CQ6Q59U0,3,8,2
ID_CZWOHOAH,3,8,1
ID_CZWOHOAH,3,8,1
ID_CQ6Q59U0,3,3,3
ID_7UO5J3NG,3,3,6
ID_Q0NZ05B9,3,4,2
ID_S33SXF0D,3,3,3
ID_8OI9UUB3,3,3,4
ID_8OI9UUB3,3,3,3
ID_CQ6Q59U0,2,10,4
ID_CQ6Q59U0,2,10,4
ID_XB9JOG4T,2,10,4
ID_XB9JOG4T,2,10,4
ID_CQ6Q59U0,2,10,7
ID_PH2GHJY0,2,10,6
ID_OALCNGOZ,2,10,6
ID_CQ6Q59U0,2,10,7
ID_QR7X8JHA,2,12,6
ID_2JLGTGZK,2,12,6
ID_CQ6Q59U0,2,4,2
ID_O75AOEBA,2,4,3
ID_8MEIIR06,2,4,2
ID_5YSE9MMU,2,4,3
ID_5YSE9MMU,2,4,2
ID_HF9PSCY3,2,4,2
ID_CQ6Q59U0,2,10,5
ID_RBWHPA9B,2,10,5
ID_B7E4CICE,2,10,5
ID_IGWUF9SA,2,10,5
ID_OTW6Z31I,2,10,5
ID_CQ6Q59U0,2,10,1
ID_4S9JJCZA,2,10,1
ID_4S9JJCZA,2,10,1
ID_4S9JJCZA,2,10,1
ID_6L3A64FZ,2,10,1
ID_6L3A64FZ,2,10,1
ID_6L3A64FZ,2,10,1
ID_GKQI5QUD,2,10,1
ID_CQ6Q59U0,3,5,5
ID_CQ6Q59U0,3,4,7
ID_CQ6Q59U0,3,4,7
ID_CQ6Q59U0,3,5,2
ID_GLBNPXA2,3,5,3
ID_FKE7WOU8,3,7,1
ID_K1N3CBLW,3,5,6
ID_LGOY049J,3,5,4
ID_YA8H5DCV,3,5,6
ID_XJBAO72O,3,4,7
ID_TB80IXN5,3,5,2
ID_TB80IXN5,3,5,2
ID_CQ6Q59U0,3,8,1
ID_6L3A64FZ,3,7,2
ID_6L3A64FZ,3,8,6
ID_6L3A64FZ,3,8,1
ID_61CSF2QS,3,7,2
ID_CQ6Q59U0,3,8,3
ID_M48H2B5D,3,8,2
ID_YST6K4V0,3,8,2
ID_CQ6Q59U0,3,8,5
ID_CQ6Q59U0,3,4,4
ID_CQ6Q59U0,3,8,4
ID_T24DYJ20,3,8,4
ID_CQ6Q59U0,3,4,4
ID_CQ6Q59U0,3,4,3
ID_CQ6Q59U0,3,7,4
ID_CQ6Q59U0,3,6,7
ID_CQ6Q59U0,3,7,4
ID_T7DKQ8QI,3,6,7
ID_WUJLECR8,3,7,2
ID_WUJLECR8,3,6,7
ID_WUJLECR8,3,7,4
ID_WUJLECR8,3,7,4
ID_CQ6Q59U0,3,7,2
ID_CQ6Q59U0,3,7,2
ID_CQ6Q59U0,3,7,2
ID_IENFHTBA,3,7,1
ID_KOGAWXUM,3,7,2
ID_KOGAWXUM,3,7,2
ID_CQ6Q59U0,3,8,2
ID_Y54GZSPY,3,9,2
ID_CQ6Q59U0,3,4,2
ID_CQ6Q59U0,3,5,4
ID_A90B1BQJ,3,5,4
ID_CQ6Q59U0,1,5,1
ID_CQ6Q59U0,1,5,1
ID_B2YLACIW,1,5,5
ID_B2YLACIW,1,5,4
ID_B2YLACIW,1,5,5
ID_6L3A64FZ,1,7,5
ID_6L3A64FZ,1,7,5
ID_WKR7N2GM,1,5,7
ID_WKR7N2GM,1,5,2
ID_WKR7N2GM,1,5,2
ID_JLQJ267G,1,5,5
ID_JLQJ267G,1,5,2
ID_JLQJ267G,1,5,2
ID_JLQJ267G,1,6,6
ID_YCNA0NP6,1,5,2
ID_YCNA0NP6,1,5,3
ID_Q2ZRISUI,1,6,6
ID_CQ6Q59U0,1,11,1
ID_DG35FY80,1,11,1
ID_8DRRJ3MD,1,11,2
ID_P3E2ABS5,1,11,6
ID_CQ6Q59U0,2,4,7
ID_O75AOEBA,2,4,3
ID_AIXSV5R4,2,4,2
ID_CQ6Q59U0,2,5,5
ID_2V9LRVIY,2,5,5
ID_2V9LRVIY,2,5,5
ID_KPDKGHOG,2,5,5
ID_BPDHOFFZ,2,7,1
ID_SILGSREH,2,5,5
ID_CQ6Q59U0,2,5,1
ID_WKR7N2GM,2,5,1
ID_CQ6Q59U0,2,8,4
ID_CQ6Q59U0,2,8,4
ID_4S9JJCZA,2,8,4
ID_4S9JJCZA,2,8,4
ID_4S9JJCZA,2,8,4
ID_A7LIEGWW,2,10,1
ID_A7LIEGWW,2,10,1
ID_6L3A64FZ,2,8,4
ID_CQ6Q59U0,2,9,3
ID_B0QKGVBZ,2,9,6
ID_B0QKGVBZ,2,9,6
ID_B0QKGVBZ,2,9,6
ID_LG6BO5CC,2,9,6
ID_LG6BO5CC,2,9,3
ID_LG6BO5CC,2,9,3
ID_LG6BO5CC,2,9,3
ID_LG6BO5CC,2,9,6
ID_B3PTFYBF,2,9,3
ID_B3PTFYBF,2,9,3
ID_CQ6Q59U0,2,9,7
ID_B0QKGVBZ,2,9,6
ID_B0QKGVBZ,2,9,6
ID_LDY7X35M,2,9,6
ID_CQ6Q59U0,2,9,7
ID_CQ6Q59U0,2,9,1
ID_K769QGCH,2,9,1
ID_GGDVNY08,2,9,1
ID_7MKC8IC2,2,9,1
ID_UF9E2KXD,2,9,1
ID_5JMWG9PA,2,12,5
ID_QX1ECYW4,2,9,1
ID_QX1ECYW4,2,9,1
ID_QX1ECYW4,2,9,2
ID_CQ6Q59U0,2,9,3
ID_33W8IOFT,2,9,3
ID_CQ6Q59U0,2,9,4
ID_CQ6Q59U0,2,9,4
ID_CQ6Q59U0,2,9,4
ID_4S9JJCZA,2,9,4
ID_4S9JJCZA,2,9,4
ID_4S9JJCZA,2,9,4
ID_Y2KMMQ0Y,2,9,4
ID_Y2KMMQ0Y,2,9,5
ID_LQF775GC,2,9,4
ID_LQF775GC,2,9,4
ID_GKQI5QUD,2,9,4
ID_GKQI5QUD,2,9,4
ID_GKQI5QUD,2,9,5
ID_T7DKQ8QI,2,10,6
ID_T7DKQ8QI,2,9,5
ID_33W8IOFT,2,9,4
ID_33W8IOFT,2,9,4
ID_3XAWAGNR,2,9,4
ID_CQ6Q59U0,2,11,3
ID_NKZ3FZYC,2,11,3
ID_NKZ3FZYC,2,12,7
ID_Y48BEP5P,2,12,7
ID_81LKXHOW,2,11,3
ID_CQ6Q59U0,3,1,4
ID_9TREYSWU,3,1,4
ID_9TREYSWU,3,1,4
ID_A16QS5F5,3,1,5
ID_A16QS5F5,3,1,5
ID_YXGV88RN,3,1,5
ID_CQ6Q59U0,3,4,2
ID_CQ6Q59U0,3,5,4
ID_164XVEFU,3,4,2
ID_CQ6Q59U0,3,5,3
ID_FUSVP16T,3,5,3
ID_CQ6Q59U0,3,5,1
ID_CQ6Q59U0,3,5,1
ID_C2IREBNW,3,5,7
ID_C2IREBNW,3,5,1
ID_C2IREBNW,3,5,1
ID_CQ6Q59U0,3,5,7
ID_DXJ3C272,3,5,7
ID_CQ6Q59U0,3,5,1
ID_CQ6Q59U0,3,5,1
ID_3UM2SET3,3,5,5
ID_YXGIV5I8,3,5,1
ID_CQ6Q59U0,3,5,1
ID_K2SLCJNW,3,5,1
ID_CQ6Q59U0,3,5,5
ID_CQ6Q59U0,3,5,3
ID_0XJHIAQM,3,5,3
ID_ZQFFQ4AR,3,5,3
ID_F732F7RI,3,6,3
ID_CQ6Q59U0,3,5,7
ID_GLBNPXA2,3,5,6
ID_JQJGZA7V,3,5,2
ID_0MXGM861,3,5,3
ID_T7DKQ8QI,3,6,2
ID_T24DYJ20,3,5,7
ID_VGUTD9FM,3,6,3
ID_CQ6Q59U0,3,6,3
ID_CQ6Q59U0,3,6,7
ID_CQ6Q59U0,3,6,1
ID_CQ6Q59U0,3,6,7
ID_4T2A93TT,3,6,6
ID_4T2A93TT,3,7,2
ID_4T2A93TT,3,7,3
ID_4T2A93TT,3,6,1
ID_4T2A93TT,3,6,1
ID_4T2A93TT,3,6,5
ID_4T2A93TT,3,6,4
ID_CQ6Q59U0,3,6,7
ID_CQ6Q59U0,3,6,2
ID_TIEQ5O67,3,6,2
ID_TIEQ5O67,3,6,2
ID_ZQFFQ4AR,3,6,2
ID_CZ2MGZM0,3,6,2
ID_CQ6Q59U0,3,7,4
ID_GKYN7CVM,3,7,2
ID_XOKY0J34,3,9,4
ID_XOKY0J34,3,10,1
ID_S33SXF0D,3,10,1
ID_SE2F9YK7,3,10,1
ID_DCK8U5CS,3,10,1
ID_XOKY0J34,3,12,1
ID_XOKY0J34,3,12,1
ID_XOKY0J34,3,12,1
ID_CYT765Y5,3,12,1
ID_CYT765Y5,3,12,1
ID_CYT765Y5,3,12,1
ID_XOKY0J34,3,12,6
ID_GUQK7CPC,3,12,6
ID_D7SJDHGF,3,4,1
ID_5ZDY7VSA,3,4,1
ID_D7SJDHGF,2,12,1
ID_IENFBO1G,2,12,1
ID_Z5LHM400,2,12,1
ID_A37Y5FSL,2,12,1
ID_D7SJDHGF,3,4,6
ID_D7SJDHGF,3,4,6
ID_D7SJDHGF,3,4,2
ID_ECMP2MA1,3,4,2
ID_ECMP2MA1,3,4,5
ID_09AGEK9E,3,4,2
ID_D7SJDHGF,3,4,6
ID_D7SJDHGF,3,4,6
ID_D7SJDHGF,3,5,3
ID_ZPUQU7TK,3,5,3
ID_AVAI9WCM,3,5,3
ID_D7SJDHGF,3,6,4
ID_D7SJDHGF,3,5,4
ID_KHO16CV4,3,5,4
ID_JPCW6FPO,3,5,4
ID_4W43843T,3,5,4
ID_GLBNPXA2,3,2,1
ID_UMVPLRIV,3,3,3
ID_EGKL9OPG,3,2,3
ID_07SNGCRA,3,2,3
ID_GLBNPXA2,3,2,7
ID_GLBNPXA2,3,2,3
ID_GLBNPXA2,3,2,3
ID_GLBNPXA2,3,2,1
ID_GLBNPXA2,3,2,3
ID_GLBNPXA2,3,2,3
ID_GLBNPXA2,3,2,3
ID_GLBNPXA2,3,2,3
ID_GLBNPXA2,3,2,3
ID_GLBNPXA2,3,2,6
ID_YEW47343,3,2,3
ID_YEW47343,3,2,1
ID_YEW47343,3,2,1
ID_YEW47343,3,2,3
ID_YEW47343,3,2,3
ID_YEW47343,3,2,4
ID_YEW47343,3,2,3
ID_YEW47343,3,2,3
ID_YEW47343,3,2,3
ID_YEW47343,3,2,3
ID_YEW47343,3,2,3
ID_YEW47343,3,2,3
ID_YEW47343,3,2,3
ID_YEW47343,3,2,3
ID_YEW47343,3,2,7
ID_YEW47343,3,2,7
ID_GLBNPXA2,3,2,5
ID_GLBNPXA2,3,2,3
ID_GLBNPXA2,3,2,7
ID_GLBNPXA2,3,2,7
ID_GLBNPXA2,3,2,7
ID_GLBNPXA2,3,2,5
ID_GLBNPXA2,3,2,7
ID_GLBNPXA2,3,2,5
ID_QORKL6MV,3,1,7
ID_QORKL6MV,3,2,6
ID_QORKL6MV,3,2,5
ID_QORKL6MV,3,2,7
ID_QORKL6MV,3,2,5
ID_QORKL6MV,3,2,3
ID_QORKL6MV,3,2,7
ID_VEWDQ9YH,3,2,7
ID_VEWDQ9YH,3,1,7
ID_VEWDQ9YH,3,2,7
ID_VEWDQ9YH,3,2,7
ID_VEWDQ9YH,3,2,5
ID_VEWDQ9YH,3,2,3
ID_VEWDQ9YH,3,2,7
ID_VDYLFOT1,3,2,7
ID_VDYLFOT1,3,2,3
ID_VDYLFOT1,3,2,5
ID_GLBNPXA2,3,2,7
ID_GLBNPXA2,3,2,1
ID_GLBNPXA2,3,2,1
ID_LGOY049J,3,2,1
ID_LGOY049J,3,2,7
ID_LGOY049J,3,2,7
ID_GLBNPXA2,2,12,5
ID_HRAN7PEM,2,12,5
ID_GLBNPXA2,2,10,1
ID_4S9JJCZA,2,10,1
ID_4S9JJCZA,2,10,1
ID_4S9JJCZA,2,10,1
ID_4S9JJCZA,2,10,1
ID_TM74XLJ7,2,10,1
ID_6L3A64FZ,2,10,1
ID_WYFCTSF5,2,10,1
ID_WYFCTSF5,2,10,1
ID_WYFCTSF5,2,10,1
ID_WYFCTSF5,2,10,1
ID_GLBNPXA2,3,3,6
ID_DDGR94MS,3,3,6
ID_GLBNPXA2,2,7,5
ID_0J7IIE12,2,7,6
ID_GLBNPXA2,3,10,1
ID_UFQOIS2H,3,10,1
ID_GLBNPXA2,3,5,3
ID_GD2YO4JH,3,5,3
